UB,0.007200956344604492
UB,0.03364872932434082
UB,0.017937898635864258
UB,0.07635784149169922
UB,0.020735979080200195
UB,0.16515564918518066
UB,0.05754804611206055
UB,0.058548688888549805
UB,0.05984759330749512
UB,0.12884974479675293
UB,0.13770151138305664
UB,0.03071141242980957
UB,0.027794599533081055
UB,0.11137509346008301
UB,0.06770992279052734
UB,0.07840657234191895
UB,0.19667601585388184
UB,0.09966182708740234
UB,0.17364978790283203
UB,0.08301782608032227
UB,0.0637366771697998
UB,0.037873029708862305
UB,0.024660825729370117
UB,0.0362241268157959
UB,0.10426044464111328
UB,0.342879056930542
UB,0.1560044288635254
UB,0.21566104888916016
UB,0.2981398105621338
UB,0.08522462844848633
UB,0.0776064395904541
UB,0.07283830642700195
UB,0.02880120277404785
UB,0.048688411712646484
UB,0.10516595840454102
UB,0.285799503326416
UB,0.1598966121673584
UB,0.10915541648864746
UB,0.17043709754943848
UB,0.08041977882385254
UB,0.05265450477600098
UB,0.10354757308959961
UB,0.2925081253051758
UB,0.05791616439819336
UB,0.03914475440979004
UB,0.036637067794799805
UB,0.01537632942199707
UB,0.033010244369506836
UB,0.06650733947753906
UB,0.22848010063171387
UB,0.15371108055114746
UB,0.1268019676208496
UB,0.05476641654968262
UB,0.08926177024841309
UB,0.19994163513183594
UB,0.060398101806640625
UB,0.03969001770019531
UB,0.030147314071655273
UB,0.015676021575927734
UB,0.036451101303100586
UB,0.04274892807006836
UB,0.06833863258361816
UB,0.015015602111816406
UB,0.01219630241394043
UB,0.007283210754394531
UB,0.006561756134033203
UB,0.008016347885131836
UB,0.016690731048583984
UB,0.05752921104431152
UB,0.03606748580932617
UB,0.025795459747314453
UB,0.01746201515197754
UB,0.009464740753173828
UB,0.022169113159179688
UB,0.03851461410522461
UB,0.004968881607055664
UB,0.011271238327026367
UB,0.010538816452026367
UB,0.006320476531982422
UB,0.024738311767578125
UB,0.0029921531677246094
UB,0.009483098983764648
UB,0.023021697998046875
UB,0.011720657348632812
UB,0.01605081558227539
UB,0.009199380874633789
UB,0.02712845802307129
UB,0.059600114822387695
UB,0.00796055793762207
UB,0.014621257781982422
UB,0.011127948760986328
UB,0.0026633739471435547
UB,0.013910531997680664
UB,0.02196955680847168
UB,0.0998375415802002
UB,0.0551760196685791
UB,0.048804521560668945
UB,0.031198740005493164
UB,0.013832569122314453
UB,0.0501558780670166
UB,0.08977270126342773
UB,0.008774995803833008
UB,0.02480602264404297
UB,0.0263519287109375
UB,0.004004716873168945
UB,0.051621437072753906
UB,0.010630607604980469
UB,0.005611419677734375
UB,0.04962944984436035
UB,0.011970758438110352
UB,0.021821260452270508
UB,0.017232656478881836
UB,0.08100318908691406
UB,0.060149192810058594
UB,0.08691716194152832
UB,0.030396223068237305
UB,0.15550827980041504
UB,0.0676722526550293
UB,0.00902247428894043
UB,0.006573677062988281
UB,0.013465166091918945
UB,0.02579331398010254
UB,0.004624605178833008
UB,0.004837989807128906
UB,0.0
UB,0.004326581954956055
UB,0.001605987548828125
UB,0.010749578475952148
UB,0.03307342529296875
UB,0.026102781295776367
UB,0.017795562744140625
UB,0.011084556579589844
UB,0.0020127296447753906
UB,0.016717195510864258
UB,0.021404504776000977
UB,0.0
UB,0.00915074348449707
UB,0.008075237274169922
UB,0.0020503997802734375
UB,0.010107040405273438
UB,0.008477926254272461
UB,0.0017747879028320312
UB,0.018465280532836914
UB,0.002993345260620117
UB,0.009250640869140625
UB,0.006158590316772461
UB,0.02470541000366211
UB,0.03061652183532715
UB,0.03158140182495117
UB,0.009302616119384766
UB,0.033699750900268555
UB,0.015524625778198242
UB,0.002037525177001953
UB,0.003476381301879883
UB,0.04006528854370117
UB,0.02092266082763672
UB,0.0330965518951416
UB,0.017484426498413086
UB,0.008283615112304688
UB,0.029607057571411133
UB,0.021753311157226562
UB,0.007111310958862305
UB,0.011976242065429688
UB,0.02133774757385254
UB,0.013557672500610352
UB,0.021027088165283203
UB,0.0030667781829833984
UB,0.0
UB,0.0021238327026367188
UB,0.0
AVG TIME,0.013449115753173828AVG TIME,0.0AVG TIME,0.0AVG TIME,0.0AVG TIME,0.0AVG TIME,0.0AVG TIME,0.0AVG TIME,0.0AVG TIME,0.0UB,0.06560182571411133
UB,0.358867883682251
